01151   62.477  28.711
01152   62.927  28.682
01153   63.376  28.627
01154   63.825  28.600
01155   64.274  28.572
01156   64.723  28.546
01157   65.172  28.521
01158   65.621  28.496
01159   66.070  28.473
01160   66.519  28.450
01161   66.967  28.427
01162   67.416  28.406
01163   67.865  28.385
01164   68.313  28.363
01165   68.762  28.341
01166   69.210  28.320
01167   69.659  28.300
01168   70.107  28.280
01169   70.555  28.261
01170   71.004  28.250
01171   71.452  28.233
01172   71.901  28.212
01173   72.349  28.189
01174   72.797  28.173
01175   73.246  28.162
01176   73.694  28.141
01177   74.143  28.137
01178   74.591  28.126
01179   75.040  28.116
01180   75.489  28.107
01181   75.937  28.099
01182   76.386  28.091
01183   76.835  28.084
01184   77.284  28.077
01185   77.733  28.071
01186   78.182  28.062
01187   78.631  28.055
01188   79.080  28.050
01189   79.530  28.037
01190   79.979  28.034
01191   80.429  28.032
01192   80.878  28.030
01193   81.328  28.029
01194   81.778  28.027
01195   82.228  28.026
01196   82.678  28.024
01197   83.129  28.026
01198   83.579  28.027
01199   84.030  28.028
01200   84.481  28.030
01201   84.932  28.031
01202   85.383  28.037
01203   85.834  28.042
01204   86.286  28.048
01205   86.737  28.055
01206   87.189  28.066
01207   87.642  28.076
01208   88.094  28.086
01209   88.546  28.097
01210   88.999  28.106
01211   89.452  28.120
01212   89.905  28.131
01213   90.359  28.144
01214   90.813  28.159
01215   91.267  28.175
01216   91.721  28.191
01217   92.175  28.207
01218   92.630  28.222
01219   93.085  28.240
01220   93.540  28.259
01221   93.996  28.276
01222   94.452  28.294
01223   94.908  28.322
01224   95.364  28.344
01225   95.821  28.389
01226   96.278  28.412
01227   96.735  28.437
01228   97.193  28.462
01229   97.651  28.488
01230   98.109  28.515
01231   98.568  28.542
01232   99.027  28.570
01233   99.487  28.599
01234   99.946  28.629
01235  100.406  28.660
01236  100.867  28.691
01237  101.328  28.723
01238  101.789  28.756
01239  102.251  28.789
01240  102.713  28.824
01241  103.175  28.859
01242  103.638  28.895
01243  104.101  28.932
01244  104.565  28.969
01245  105.029  29.007
01246  105.493  29.046
01247  105.958  29.086
01248  106.423  29.126
01249  106.889  29.167
01250  107.355  29.209
01251  107.822  29.252
01252  108.289  29.296
01253  108.757  29.340
01254  109.225  29.385
01255  109.693  29.431
01256  110.162  29.477
01257  110.632  29.524
01258  111.102  29.573
01259  111.572  29.621
01260  112.043  29.671
01261  112.515  29.721
01262  112.987  29.824
01263  113.460  29.876
01264  113.933  29.929
01265  114.406  29.983
01266  114.880  30.038
01267  115.355  30.093
01268  115.830  30.149
01269  116.306  30.206
01270  116.782  30.264
01271  117.259  30.322
